lakeid,title_lake,title,link,citation,archive_link
aech_00052,Manatokan Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAGTQ,,
aech_00053,Marguerite Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAGVD,,
aech_00053,Marguerite Lake,Marguerite Lake Oil Field,https://www.science.org/content/article/company-harvest-green-hydrogen-underground-oil-fires,,
aech_00053,Marguerite Lake,Marguerite Lake In-situ Oil Recovery,https://onepetro.org/SPEWRM/proceedings-abstract/85CRM/All-85CRM/SPE-13661-MS/61333,,
aech_00054,McGregor Lake/Lake McGregor,,,"Mitchell, P. 1990. Atlas of Alberta Lakes, University of Alberta Press. ProQuest Ebook Central, http://ebookcentral.proquest.com/lib/uidaho/detail.action?docID=3411706.",
aech_00054,McGregor Lake/Lake McGregor,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAHXE,,
aech_00054,McGregor Lake/Lake McGregor,McGregor Lake and Travers Reservoir Important Bird Area (IBA) Site Summary,https://www.ibacanada.org/site.jsp?siteID=AB016,,
aech_00054,McGregor Lake/Lake McGregor,Lake McGregor Provincial Recreation Area,https://www.albertaparks.ca/parks/south/lake-mcgregor-pra/,,
aech_00055,Ministik Lake,"Ministik, Joseph and Oliver Lakes Important Bird Area (IBA) Site Summary",https://www.ibacanada.org/site.jsp?siteID=AB070,,
aech_00055,Ministik Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAKBJ,,
aech_00055,Ministik Lake,Ministik Conservation Land,https://www.ealt.ca/ministik,,
aech_00055,Ministik Lake,Ministik Lake Game Bird Sanctuary,https://www.beaver.ab.ca/tourism/recreation/recreation-areas,,
aech_00056,Miquelon Lake,,,"Mitchell, P. 1990. Atlas of Alberta Lakes, University of Alberta Press. ProQuest Ebook Central, http://ebookcentral.proquest.com/lib/uidaho/detail.action?docID=3411706.",
aech_00056,Miquelon Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAKCE,,
aech_00056,Miquelon Lake,Miquelon Lake Provincial Park,https://www.albertaparks.ca/parks/central/miquelon-lake-pp/information-facilities/camping/miquelon-lake,,
aech_00056,Miquelon Lake,Miquelon Lake Important Bird Area (IBA) Site Summary,https://www.ibacanada.org/site.jsp?siteID=AB071,,
aech_00057,Missawawi Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAKCN,,
aech_00057,Missawawi Lake,State of the Beaver River Watershed Summary Report 2013,https://lica.ca/wp-content/uploads/2019/05/2013-State-of-the-Beaver-River-Watershed-Summary-Report.pdf,,
aech_00057,Missawawi Lake,Kirby In Situ Oil Sands Expansion Project Surface Water Quality Baseline Report 2011,https://open.alberta.ca/dataset/ce79f272-b691-4507-bb5c-73ea22576e4d/resource/8c229e60-fd3f-41b5-99f9-88a7e39251ed/download/water-quality-baseline.pdf,,
aech_00058,Moose Lake,,,"Beyersbergen, G. W., W. A. Calvert, R. C. Bazin, S. J. Barry and B. A. Gingras. 2009. Spatial and temporal distribution and abundance of the Franklin’s Gull in the Canadian Prairie Provinces: 2005–2007. Canadian Wildlife Service Technical Report Series Number 504, Prairie and Northern Region. Edmonton, Alberta.",
aech_00058,Moose Lake,Moose Lake Lakewatch Report 2009,https://alms.ca/wp-content/uploads/2014/01/Moose-2009.pdf,,
aech_00058,Moose Lake,Moose Lake Watershed Management Plan,https://md.bonnyville.ab.ca/DocumentCenter/View/59/Moose-Lake-Watershed-Management-Plan-PDF?bidId=,,
aech_00058,Moose Lake,Moose Lake Remediation Project,https://algaecontrol.ca/mooselake/,,
aech_00058,Moose Lake,Moose Lake Provincial Park,https://www.albertaparks.ca/parks/north/moose-lake-pp/information-facilities/camping/moose-lake/,,
aech_00058,Moose Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IALGY,,
aech_00059,Muriel Lake,,,"Mitchell, P. 1990. Atlas of Alberta Lakes, University of Alberta Press. ProQuest Ebook Central, http://ebookcentral.proquest.com/lib/uidaho/detail.action?docID=3411706.",
aech_00059,Muriel Lake,Muriel Lake Lakewatch Report 2020,https://alms.ca/wp-content/uploads/2021/04/Muriel_2020_20210429.pdf,,
aech_00059,Muriel Lake,Muriel Lake Provincial Recreation Area,https://www.albertaparks.ca/parks/north/muriel-lake-pra/,,
aech_00059,Muriel Lake,Muriel Lake Basin Management Society,http://www.savemuriellake.com/,,
aech_00059,Muriel Lake,Muriel Lake Water Levels,https://sites.ualberta.ca/~ersc/water/climate/muriel.htm,,
aech_00059,Muriel Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAMGB,,
aech_00059,Muriel Lake,Muriel Lake Important Bird Area (IBA) Site Summary,https://www.ibacanada.org/site.jsp?siteID=AB047,,
aech_00060,Murray Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAMGF,,
aech_00061,Namaka Lake,"Eagle, Namaka and Stobart Lakes Important Bird Area (IBA) Site Summary",https://www.ibacanada.org/site.jsp?siteID=AB078,,
aech_00061,Namaka Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAMID,,
aech_00061,Namaka Lake,"Eagle, Namaka and Stobart Lakes - Key Biodiversity Area (KBA)",https://www.keybiodiversityareas.org/site/factsheet/11029,,
aech_00061,Namaka Lake,"Eagle, Namaka and Stobart Lakes Important Bird Area (IBA) Factsheet",http://datazone.birdlife.org/site/factsheet/eagle-namaka-and-stobart-lakes-iba-canada,,
aech_00062,North Buck Lake,,,"Mitchell, P. 1990. Atlas of Alberta Lakes, University of Alberta Press. ProQuest Ebook Central, http://ebookcentral.proquest.com/lib/uidaho/detail.action?docID=3411706.",
aech_00062,North Buck Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAOIH,,
aech_00062,North Buck Lake,North Buck Lake Provincial Recreation Area,https://albertaparks.ca/parks/north/north-buck-lake-pra/information-facilities/camping/north-buck-lake/,,
aech_00062,North Buck Lake,North Buck Lake Bathymetry and Digital Elevation Model (DEM),https://ags.aer.ca/publication/dig-2008-0483,,
aech_00063,Oakland Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAMZG,,
aech_00064,Pakowki Lake,Pakowki Lake Water Quality Study 1996,https://open.alberta.ca/publications/0778542718,,
aech_00064,Pakowki Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAPXC,,
aech_00064,Pakowki Lake,Pakowki Lake Area of Concern,https://albertawilderness.ca/issues/wildlands/areas-of-concern/pakowki-lake/#parentHorizontalTab2,,
aech_00064,Pakowki Lake,Pakowki Lake - South East Alberta Watershed Alliance (SEAWA),https://seawa.ca/your-watershed/profile-of-the-seawa-watershed/pakowki-lake,,
aech_00064,Pakowki Lake,Pakowki Lake Important Bird Area (IBA) Site Summary,https://www.ibacanada.org/site.jsp?siteID=AB064,,
aech_00065,Peace River,,,"Prescott, D. R. C., J. Unruh, S. Morris-Yasinski and M. Wells. 2018. Distribution and Abundance of the Western Grebe (Aechmophorus occidentalis) in Alberta: An Update. Alberta Environment and Sustainable Resource Development, Fish and Wildlife Policy Branch, Alberta Species at Risk Report No. 160, Edmonton, AB. 23 pp.",
aech_00065,Peace River,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAJES,,
aech_00066,Pigeon Lake (Woodpecker Lake),,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.",
aech_00066,Pigeon Lake (Woodpecker Lake),Pigeon Lake State of the Watershed Report 2008,https://alms.ca/wp-content/uploads/2017/11/Pigeon_SoW.pdf,,
aech_00066,Pigeon Lake (Woodpecker Lake),Pigeon Lake Watershed Map,https://www.plwa.ca/about-the-lake-watershed,,
aech_00066,Pigeon Lake (Woodpecker Lake),Pigeon Lake Lakewatch Report 2019,https://www.battleriverwatershed.ca/wp-content/uploads/2021/05/2019-Pigeon-Lake.pdf,,
aech_00066,Pigeon Lake (Woodpecker Lake),Pigeon Lake Fisheries Management,https://open.alberta.ca/dataset/58a36dee-1279-468c-8f65-a4023a8a987b/resource/eb2e16c6-a012-4bc6-9ffd-0ab222db7a04/download/pigeonlake-lakewhitefishmanagement-nov2008.pdf,,
aech_00066,Pigeon Lake (Woodpecker Lake),Pigeon Lake Provincial Park,https://www.albertaparks.ca/parks/central/pigeon-lake-pp/,,
aech_00067,Pine Lake,,,"Mitchell, P. 1990. Atlas of Alberta Lakes, University of Alberta Press. ProQuest Ebook Central, http://ebookcentral.proquest.com/lib/uidaho/detail.action?docID=3411706.",
aech_00067,Pine Lake,Pine Lake Lakewatch Report 2021,https://alms.ca/wp-content/uploads/2022/05/Pine_2021_20220506.pdf,,
aech_00067,Pine Lake,About Pine Lake,https://www.pinelakealberta.com/,,
aech_00067,Pine Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IABKL,,
aech_00068,Rattlesnake Lake/Sauder Reservoir,Sauder Reservoir Site - South East Alberta Watershed Alliance (SEAWA),https://seawa.ca/take-action/riparian-restoration/sauder-reservoir-site,,
aech_00068,Rattlesnake Lake/Sauder Reservoir,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAEIK,,
aech_00069,Reita Lake,Angling Lake Watershed Boundary (includes Reita Lake),https://alms.ca/wp-content/uploads/2016/12/Angling.pdf,,
aech_00069,Reita Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAELT,,
aech_00071,Sandy Lake,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Hanus, S., L. Wilkinson, AND H. Wollis. 2002. Western (Aechmophorus occidentalis) and Eared (Podiceps nigricollis) Grebes of Central Alberta: 2002 Field Season Summary. Alberta Sustainable Resource Development, Fish and Wildlife Division, Alberta Species at Risk Report Number 60. Edmonton, Alberta, Canada.",
aech_00071,Sandy Lake,,,"Hanus, S., L. Wilkinson, AND H. Wollis. 2002. Western (Aechmophorus occidentalis) and Eared (Podiceps nigricollis) Grebes of Central Alberta: 2002 Field Season Summary. Alberta Sustainable Resource Development, Fish and Wildlife Division, Alberta Species at Risk Report Number 60. Edmonton, Alberta, Canada.",
aech_00071,Sandy Lake,Sandy Lake Wilderness Area,https://www.sturgeoncounty.ca/projects/sandy-lake-wilderness-area,,
aech_00071,Sandy Lake,Sandy Lake Lakewatch Report 2006,https://alms.ca/wp-content/uploads/2014/01/Sandy-2006.pdf,,
aech_00072,Saskatoon Lake,,,"Mitchell, P. 1990. Atlas of Alberta Lakes, University of Alberta Press. ProQuest Ebook Central, http://ebookcentral.proquest.com/lib/uidaho/detail.action?docID=3411706.",
aech_00072,Saskatoon Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAHEH,,
aech_00072,Saskatoon Lake,Saskatoon Island Provincial Park,https://albertaparks.ca/parks/north/saskatoon-island-pp/information-facilities/camping/saskatoon-island/,,
aech_00072,Saskatoon Lake,Saskatoon Lake Migratory Bird Sanctuary (MBS),https://www.canada.ca/en/environment-climate-change/services/migratory-bird-sanctuaries/locations/saskatoon-lake.html,,
aech_00073,Scope Reservoir/Scope Lake/Hays Lake/Hays Reservoir,,,BirdLife International. 2022. Important Bird Areas factsheet: Hays Reservoir. Downloaded from http://www.birdlife.org on 31/10/2022.,
aech_00073,Scope Reservoir/Scope Lake/Hays Lake/Hays Reservoir,Hays Reservoir Important Bird Area (IBA) Site Summary,https://www.ibacanada.org/site.jsp?siteID=AB075,,
aech_00074,Seven Persons Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAHJB,,
aech_00074,Seven Persons Lake,Seven Persons Creek - South East Alberta Watershed Alliance (SEAWA),https://seawa.ca/your-watershed/profile-of-the-seawa-watershed/seven-persons-creek,,
aech_00075,Shanks Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAHJY,,
aech_00075,Shanks Lake,Water Supply Investigations in the Milk River Basin,https://www.mrwcc.ca/files/7415/5793/6955/Water_Supply_Investigations_FINAL_March_26_2019.pdf,,
aech_00076,Shooting Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAIFK,,
aech_00077,Skeleton Lake,,,"Mitchell, P. 1990. Atlas of Alberta Lakes, University of Alberta Press. ProQuest Ebook Central, http://ebookcentral.proquest.com/lib/uidaho/detail.action?docID=3411706.",
aech_00077,Skeleton Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAIIY,,
aech_00077,Skeleton Lake,Skeleton Lake Lakewatch Report 2008,https://alms.ca/wp-content/uploads/2014/01/Skeleton-2008.pdf,,
aech_00077,Skeleton Lake,Skeleton Lake Water Balance,https://www.researchgate.net/publication/301552039_Modelling_at_a_sub-continental_divide_Skeleton_Lake_water_balance,,
aech_00078,Stobart Lake,"Eagle, Namaka and Stobart Lakes Important Bird Area (IBA) Site Summary",https://www.ibacanada.org/site.jsp?siteID=AB078,,
aech_00078,Stobart Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IALRF,,
aech_00079,Suncor Base Plant,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00079,Suncor Base Plant,Suncor Base Plant Facilities,https://www.suncor.com/en-ca/what-we-do/oil-sands/base-mine-extension,,
aech_00080,Sylvan Lake,,,"Mitchell, P. 1990. Atlas of Alberta Lakes, University of Alberta Press. ProQuest Ebook Central, http://ebookcentral.proquest.com/lib/uidaho/detail.action?docID=3411706.",
aech_00080,Sylvan Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAMRU,,
aech_00080,Sylvan Lake,Sylvan Lake Natural Area,https://www.albertaparks.ca/parks/central/sylvan-lake-na/,,
aech_00081,Taber Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAAFO,,
aech_00082,Thunder Lake,,,"Mitchell, P. 1990. Atlas of Alberta Lakes, University of Alberta Press. ProQuest Ebook Central, http://ebookcentral.proquest.com/lib/uidaho/detail.action?docID=3411706.",
aech_00082,Thunder Lake,Thunder Lake Lakewatch Report 2019,https://alms.ca/wp-content/uploads/2020/03/Thunder_2019.pdf,,
aech_00082,Thunder Lake,Thunder Lake Provincial Park,https://www.albertaparks.ca/parks/central/thunder-lake-pp/information-facilities/camping/thunder-lake/,,
aech_00082,Thunder Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAMUU,,
aech_00083,Tilley A Reservoir,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAMVN,,
aech_00083,Tilley A Reservoir,Tilley Area Description,http://grasslands-naturalists.org/wp-content/uploads/2019/07/trail_12_tilley_area-1.pdf,,
aech_00084,Tilley B Reservoir,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IAMVN,,
aech_00084,Tilley B Reservoir,Tilley Area Description,http://grasslands-naturalists.org/wp-content/uploads/2019/07/trail_12_tilley_area-1.pdf,,
aech_00084,Tilley B Reservoir,Tilley Solar Development,http://www.tilleysolar.com/documents/Tilley%20Boards%20-%20Final%20for%20Website.pdf,,
aech_00084,Tilley B Reservoir,Artificial Islands in Tilley Slough,https://www-jstor-org.uidaho.idm.oclc.org/stable/pdf/3808700.pdf?refreqid=excelsior%3Ad4014de768cdcca274900b3aa3525e8a&ab_segments=&origin=&acceptTC=1,,
aech_00085,Tyrell Lake,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.",
aech_00085,Tyrell Lake,Wetlands for Tomorrow Project,http://www.demofarm.ca/water_haulers/pdf/WH_1987_V26.pdf,,
aech_00085,Tyrell Lake,Tyrell Lake Conservation Site,https://www.albertadiscoverguide.com/site.cfm?grid=F3&number=32,,
aech_00086,Upper Therien Lake,Upper Therien Lake Lakewatch Report 2014,https://alms.ca/wp-content/uploads/2015/07/Upper-Therien-2014.pdf,,
aech_00086,Upper Therien Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=IANZS,,
aech_00087,Utikuma Lake,,,"Beyersbergen, G. W., W. A. Calvert, R. C. Bazin, S. J. Barry and B. A. Gingras. 2009. Spatial and temporal distribution and abundance of the Franklin’s Gull in the Canadian Prairie Provinces: 2005–2007. Canadian Wildlife Service Technical Report Series Number 504, Prairie and Northern Region. Edmonton, Alberta.; Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.",
aech_00087,Utikuma Lake,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.",
aech_00087,Utikuma Lake,Utikuma and Utikumasis Lakes Important Bird Area (IBA) Site Summary,https://www.ibacanada.org/mobile/site.jsp?siteID=AB054,,
